# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000112936.19	C7	protein_coding	14	5	9	0.2449	0.0704	0.0621
ENSG00000112941.14	TENT4A	protein_coding	1958	1068	890	36.0136	10.3552	9.1359
ENSG00000112964.14	GHR	protein_coding	2	0	2	0.0337	0.0097	0.0085
ENSG00000112972.15	HMGCS1	protein_coding	1015	647	637	17.9055	5.1485	4.5422
ENSG00000112977.16	DAP	protein_coding	3556	1772	1905	125.1034	35.9716	31.7360
ENSG00000112981.5	NME5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000112983.18	BRD8	protein_coding	2067	1064	1013	34.4764	9.9132	8.7459
ENSG00000112984.12	KIF20A	protein_coding	461	253	239	13.9911	4.0229	3.5492
ENSG00000112992.18	NNT	protein_coding	4739	2518	2366	46.0991	13.2551	11.6943
ENSG00000112996.11	MRPS30	protein_coding	1276	655	621	24.1379	6.9405	6.1233
ENSG00000113013.16	HSPA9	protein_coding	6811	3475	3338	81.3994	23.4051	20.6492
ENSG00000113048.17	MRPS27	protein_coding	2430	1249	1193	43.5909	12.5339	11.0581
ENSG00000113068.10	PFDN1	protein_coding	681	358	434	36.9950	10.6373	9.3848
ENSG00000113070.8	HBEGF	protein_coding	312	151	161	12.1989	3.5076	3.0946
ENSG00000113073.15	SLC4A9	protein_coding	70	30	48	2.2476	0.6463	0.5702
ENSG00000113083.15	LOX	protein_coding	19	12	10	0.3969	0.1141	0.1007
ENSG00000113088.6	GZMK	protein_coding	38	60	52	2.8350	0.8152	0.7192
ENSG00000113100.10	CDH9	protein_coding	1	1	0	0.0278	0.0080	0.0071
ENSG00000113108.19	APBB3	protein_coding	1462	757	719	46.6986	13.4275	11.8464
ENSG00000113119.13	TMCO6	protein_coding	792	415	416	26.4996	7.6196	6.7224
ENSG00000113140.11	SPARC	protein_coding	11150	5682	5827	280.8672	80.7591	71.2498
ENSG00000113141.18	IK	protein_coding	2480	1384	1368	71.8176	20.6500	18.2185
ENSG00000113161.16	HMGCR	protein_coding	1910	998	1039	36.2485	10.4227	9.1954
ENSG00000113163.18	CERT1	protein_coding	2461	1367	1276	19.8528	5.7084	5.0362
ENSG00000113194.13	FAF2	protein_coding	2386	1169	1217	47.0861	13.5389	11.9447
ENSG00000113196.3	HAND1	protein_coding	1	1	0	0.0687	0.0198	0.0174
ENSG00000113205.5	PCDHB3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113209.9	PCDHB5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113211.5	PCDHB6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113212.7	PCDHB7	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113231.14	PDE8B	protein_coding	12	5	7	0.2508	0.0721	0.0636
ENSG00000113240.13	CLK4	protein_coding	1043	497	547	15.3917	4.4257	3.9045
ENSG00000113248.6	PCDHB15	protein_coding	16	7	9	0.4710	0.1354	0.1195
ENSG00000113249.13	HAVCR1	protein_coding	34	21	13	1.8479	0.5313	0.4688
ENSG00000113262.16	GRM6	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000113263.13	ITK	protein_coding	336	173	166	4.5744	1.3153	1.1604
ENSG00000113269.14	RNF130	protein_coding	6106	3855	3741	55.6940	16.0139	14.1283
ENSG00000113272.14	THG1L	protein_coding	461	233	228	17.9766	5.1689	4.5603
ENSG00000113273.17	ARSB	protein_coding	1810	921	889	23.7780	6.8370	6.0319
ENSG00000113282.14	CLINT1	protein_coding	5118	2595	2524	94.4030	27.1441	23.9480
ENSG00000113296.14	THBS4	protein_coding	140	109	95	3.5542	1.0219	0.9016
ENSG00000113300.13	CNOT6	protein_coding	2679	1378	1301	47.6555	13.7026	12.0891
ENSG00000113302.5	IL12B	protein_coding	4	1	3	0.1978	0.0569	0.0502
ENSG00000113303.12	BTNL8	protein_coding	3	1	2	0.0894	0.0257	0.0227
ENSG00000113312.11	TTC1	protein_coding	1056	587	469	63.7012	18.3163	16.1596
ENSG00000113318.11	MSH3	protein_coding	902	478	479	19.7878	5.6897	5.0197
ENSG00000113319.13	RASGRF2	protein_coding	69	42	34	0.7312	0.2102	0.1855
ENSG00000113327.17	GABRG2	protein_coding	2	2	0	0.0103	0.0030	0.0026
ENSG00000113328.19	CCNG1	protein_coding	2532	1321	1211	95.6094	27.4910	24.2540
ENSG00000113356.13	POLR3G	protein_coding	170	121	100	4.9389	1.4201	1.2529
ENSG00000113360.16	DROSHA	protein_coding	3248	1669	1579	48.8061	14.0334	12.3810
ENSG00000113361.13	CDH6	protein_coding	2	1	1	0.0188	0.0054	0.0048
ENSG00000113368.12	LMNB1	protein_coding	6669	3415	3255	214.6016	61.7054	54.4397
ENSG00000113369.9	ARRDC3	protein_coding	1567	807	779	36.7487	10.5665	9.3223
ENSG00000113384.14	GOLPH3	protein_coding	3873	1913	1961	165.1269	47.4797	41.8890
ENSG00000113387.12	SUB1	protein_coding	3467	1738	1729	43.7421	12.5774	11.0964
ENSG00000113389.16	NPR3	protein_coding	4785	2446	2339	56.0574	16.1184	14.2205
ENSG00000113391.19	FAM172A	protein_coding	738	371	367	15.9329	4.5813	4.0418
ENSG00000113396.13	SLC27A6	protein_coding	146	77	69	5.4479	1.5665	1.3820
ENSG00000113407.14	TARS1	protein_coding	2441	1264	1178	67.0350	19.2749	17.0053
ENSG00000113430.10	IRX4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113441.16	LNPEP	protein_coding	5782	2931	2892	45.1658	12.9867	11.4576
ENSG00000113448.19	PDE4D	protein_coding	1044	516	533	7.5173	2.1615	1.9070
ENSG00000113456.19	RAD1	protein_coding	831	477	490	14.3499	4.1261	3.6403
ENSG00000113460.13	BRIX1	protein_coding	662	441	355	16.4314	4.7246	4.1683
ENSG00000113492.14	AGXT2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113494.17	PRLR	protein_coding	510	234	276	4.5842	1.3181	1.1629
ENSG00000113504.21	SLC12A7	protein_coding	8673	4325	4350	168.8754	48.5575	42.8400
ENSG00000113520.11	IL4	protein_coding	12	9	4	1.7108	0.4919	0.4340
ENSG00000113522.14	RAD50	protein_coding	233	113	121	2.5782	0.7413	0.6540
ENSG00000113525.10	IL5	protein_coding	28	16	13	2.0639	0.5934	0.5236
ENSG00000113532.13	ST8SIA4	protein_coding	1460	696	764	21.8488	6.2823	5.5426
ENSG00000113552.16	GNPDA1	protein_coding	1114	564	550	32.8956	9.4586	8.3449
ENSG00000113555.6	PCDH12	protein_coding	210	115	103	4.0154	1.1546	1.0186
ENSG00000113558.19	SKP1	protein_coding	1898	990	934	17.4756	5.0249	4.4332
ENSG00000113569.16	NUP155	protein_coding	2998	1550	1449	38.2709	11.0042	9.7085
ENSG00000113575.10	PPP2CA	protein_coding	2512	1276	1236	52.4970	15.0947	13.3173
ENSG00000113578.18	FGF1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113580.15	NR3C1	protein_coding	4987	2479	2508	63.6406	18.2989	16.1442
ENSG00000113583.8	C5orf15	protein_coding	1566	781	785	79.5633	22.8772	20.1835
ENSG00000113593.12	PPWD1	protein_coding	1654	849	805	51.1948	14.7203	12.9870
ENSG00000113594.10	LIFR	protein_coding	19	8	11	0.1827	0.0525	0.0463
ENSG00000113595.15	TRIM23	protein_coding	258	117	144	6.4808	1.8635	1.6440
ENSG00000113597.18	TRAPPC13	protein_coding	521	271	264	9.0087	2.5903	2.2853
ENSG00000113600.11	C9	protein_coding	2	2	0	0.0777	0.0224	0.0197
ENSG00000113615.13	SEC24A	protein_coding	1265	657	709	20.2834	5.8322	5.1455
ENSG00000113621.15	TXNDC15	protein_coding	912	448	464	22.1798	6.3775	5.6265
ENSG00000113638.14	TTC33	protein_coding	451	209	242	5.4311	1.5616	1.3777
ENSG00000113643.9	RARS1	protein_coding	1629	806	823	55.7332	16.0252	14.1383
ENSG00000113645.15	WWC1	protein_coding	1	1	0	0.0116	0.0033	0.0029
ENSG00000113648.16	MACROH2A1	protein_coding	31433	24612	24959	207.2597	59.5944	52.5772
ENSG00000113649.11	TCERG1	protein_coding	4335	2163	2172	58.1580	16.7224	14.7534
ENSG00000113657.13	DPYSL3	protein_coding	4386	2142	2245	71.4237	20.5368	18.1186
ENSG00000113658.18	SMAD5	protein_coding	1814	921	896	23.4588	6.7452	5.9510
ENSG00000113712.19	CSNK1A1	protein_coding	3101	1550	1552	42.6251	12.2562	10.8130
ENSG00000113716.13	HMGXB3	protein_coding	3317	1663	1686	61.9157	17.8029	15.7066
ENSG00000113719.16	ERGIC1	protein_coding	6190	3065	3127	51.1016	14.6935	12.9633
ENSG00000113721.14	PDGFRB	protein_coding	122	55	67	1.9990	0.5748	0.5071
ENSG00000113722.17	CDX1	protein_coding	1	0	2	0.0659	0.0189	0.0167
ENSG00000113732.9	ATP6V0E1	protein_coding	3118	1664	1454	226.5467	65.1401	57.4699
ENSG00000113734.18	BNIP1	protein_coding	177	114	87	8.4805	2.4384	2.1513
ENSG00000113739.10	STC2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113742.14	CPEB4	protein_coding	1388	688	700	15.5368	4.4674	3.9413
ENSG00000113749.7	HRH2	protein_coding	3447	1653	1794	70.9589	20.4032	18.0007
ENSG00000113758.13	DBN1	protein_coding	236	132	105	5.3897	1.5497	1.3672
ENSG00000113761.12	ZNF346	protein_coding	1511	702	809	26.4202	7.5967	6.7022
ENSG00000113763.12	UNC5A	protein_coding	94	51	61	2.5456	0.7319	0.6458
ENSG00000113790.11	EHHADH	protein_coding	181	102	103	4.5496	1.3082	1.1541
ENSG00000113805.8	CNTN3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113810.16	SMC4	protein_coding	3161	2269	2123	45.2647	13.0152	11.4826
ENSG00000113811.11	SELENOK	protein_coding	370	193	177	20.2886	5.8337	5.1468
ENSG00000113812.14	ACTR8	protein_coding	1242	650	618	36.1548	10.3958	9.1717
ENSG00000113838.13	TBCCD1	protein_coding	756	399	375	26.0097	7.4787	6.5981
ENSG00000113845.10	TIMMDC1	protein_coding	1180	593	594	50.8101	14.6097	12.8894
ENSG00000113851.14	CRBN	protein_coding	1713	1144	1112	24.8216	7.1371	6.2967
ENSG00000113889.14	KNG1	protein_coding	19	8	18	0.4826	0.1388	0.1224
ENSG00000113905.5	HRG	protein_coding	1	0	1	0.0234	0.0067	0.0059
ENSG00000113916.18	BCL6	protein_coding	2580	1414	1492	50.8117	14.6101	12.8898
ENSG00000113924.12	HGD	protein_coding	14	3	11	0.6102	0.1755	0.1548
ENSG00000113946.4	CLDN16	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113966.10	ARL6	protein_coding	92	51	49	2.3581	0.6780	0.5982
ENSG00000113971.20	NPHP3	protein_coding	296	139	158	3.5774	1.0286	0.9075
ENSG00000114013.16	CD86	protein_coding	2083	1072	1011	70.8512	20.3722	17.9734
ENSG00000114019.15	AMOTL2	protein_coding	16	10	6	0.2887	0.0830	0.0732
ENSG00000114021.12	NIT2	protein_coding	1359	684	687	17.2204	4.9515	4.3684
ENSG00000114023.15	FAM162A	protein_coding	412	213	220	12.6985	3.6513	3.2213
ENSG00000114026.21	OGG1	protein_coding	764	604	565	10.2275	2.9407	2.5945
ENSG00000114030.13	KPNA1	protein_coding	1773	1518	1489	24.3910	7.0133	6.1875
ENSG00000114054.14	PCCB	protein_coding	1101	703	687	17.1664	4.9359	4.3547
ENSG00000114062.22	UBE3A	protein_coding	3309	1852	1870	20.3248	5.8441	5.1560
ENSG00000114098.18	ARMC8	protein_coding	2021	998	1023	24.0036	6.9019	6.0892
ENSG00000114107.9	CEP70	protein_coding	351	178	173	9.3069	2.6761	2.3610
ENSG00000114113.6	RBP2	protein_coding	22	8	15	3.0437	0.8752	0.7721
ENSG00000114115.10	RBP1	protein_coding	4	2	2	0.1198	0.0344	0.0304
ENSG00000114120.14	SLC25A36	protein_coding	3794	1879	1915	42.8999	12.3352	10.8828
ENSG00000114124.2	GRK7	protein_coding	2	1	1	0.0722	0.0208	0.0183
ENSG00000114125.14	RNF7	protein_coding	636	331	305	23.9692	6.8920	6.0804
ENSG00000114126.18	TFDP2	protein_coding	5689	2823	2866	55.9031	16.0741	14.1814
ENSG00000114127.11	XRN1	protein_coding	3947	1958	1989	38.5102	11.0730	9.7692
ENSG00000114166.8	KAT2B	protein_coding	1638	846	792	36.7477	10.5662	9.3221
ENSG00000114200.10	BCHE	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000114204.15	SERPINI2	protein_coding	414	227	187	17.0720	4.9088	4.3308
ENSG00000114209.15	PDCD10	protein_coding	909	445	464	32.4482	9.3300	8.2314
ENSG00000114248.10	LRRC31	protein_coding	11	6	5	0.4115	0.1183	0.1044
ENSG00000114251.15	WNT5A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000114268.12	PFKFB4	protein_coding	985	505	480	18.8558	5.4217	4.7833
ENSG00000114270.17	COL7A1	protein_coding	59	24	35	0.6230	0.1791	0.1580
ENSG00000114279.13	FGF12	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000114302.16	PRKAR2A	protein_coding	2066	1123	1004	36.2383	10.4198	9.1929
ENSG00000114315.4	HES1	protein_coding	8	1	7	0.4542	0.1306	0.1152
ENSG00000114316.13	USP4	protein_coding	5958	2919	3042	95.0501	27.3302	24.1121
ENSG00000114331.15	ACAP2	protein_coding	4966	2522	2445	52.3212	15.0442	13.2727
ENSG00000114346.14	ECT2	protein_coding	755	392	363	16.0510	4.6152	4.0718
ENSG00000114349.10	GNAT1	protein_coding	0	1	0	0.0000	0.0000	0.0000
ENSG00000114353.17	GNAI2	protein_coding	25362	12284	13084	400.4019	115.1295	101.5731
ENSG00000114354.15	TFG	protein_coding	2065	1027	1038	18.9953	5.4618	4.8187
ENSG00000114374.13	USP9Y	protein_coding	2414	1259	1235	15.4857	4.4527	3.9284
ENSG00000114378.17	HYAL1	protein_coding	148	72	76	5.6085	1.6126	1.4227
ENSG00000114383.10	TUSC2	protein_coding	475	243	232	23.0992	6.6418	5.8598
ENSG00000114388.14	NPRL2	protein_coding	840	429	418	28.7811	8.2756	7.3011
ENSG00000114391.13	RPL24	protein_coding	7349	3728	3641	328.1681	94.3597	83.2490
ENSG00000114395.11	CYB561D2	protein_coding	369	287	307	22.3979	6.4402	5.6819
ENSG00000114405.11	C3orf14	protein_coding	2	2	0	0.0533	0.0153	0.0135
ENSG00000114416.18	FXR1	protein_coding	3308	1688	1621	32.5691	9.3648	8.2621
ENSG00000114423.23	CBLB	protein_coding	1513	787	726	14.4168	4.1453	3.6572
ENSG00000114439.19	BBX	protein_coding	2791	1348	1443	27.4374	7.8892	6.9603
ENSG00000114446.5	IFT57	protein_coding	706	362	344	22.7309	6.5359	5.7663
ENSG00000114450.11	GNB4	protein_coding	2469	1691	1657	36.1933	10.4068	9.1814
ENSG00000114455.13	HHLA2	protein_coding	89	48	41	2.8687	0.8248	0.7277
ENSG00000114473.14	IQCG	protein_coding	393	189	211	6.1521	1.7690	1.5607
ENSG00000114480.13	GBE1	protein_coding	1428	705	723	35.8938	10.3207	9.1055
ENSG00000114487.10	MORC1	protein_coding	1	1	0	0.0312	0.0090	0.0079
ENSG00000114491.14	UMPS	protein_coding	1125	587	538	17.5079	5.0341	4.4414
ENSG00000114503.11	NCBP2	protein_coding	1952	1040	1055	44.6490	12.8381	11.3265
ENSG00000114520.11	SNX4	protein_coding	826	440	386	35.6590	10.2532	9.0459
ENSG00000114529.13	C3orf52	protein_coding	51	40	43	0.9902	0.2847	0.2512
ENSG00000114541.15	FRMD4B	protein_coding	2681	1305	1376	27.9819	8.0458	7.0984
ENSG00000114544.17	SLC41A3	protein_coding	1578	784	796	27.9936	8.0491	7.1014
ENSG00000114547.10	ROPN1B	protein_coding	6	4	2	0.1740	0.0500	0.0441
ENSG00000114554.11	PLXNA1	protein_coding	185	87	98	1.9762	0.5682	0.5013
ENSG00000114573.10	ATP6V1A	protein_coding	3276	1774	1629	74.8602	21.5249	18.9904
ENSG00000114626.18	ABTB1	protein_coding	2180	1088	1092	41.4063	11.9057	10.5039
ENSG00000114631.11	PODXL2	protein_coding	30	14	17	1.6125	0.4636	0.4091
ENSG00000114638.8	UPK1B	protein_coding	5	1	4	0.2591	0.0745	0.0657
ENSG00000114646.10	CSPG5	protein_coding	8	3	5	0.2142	0.0616	0.0543
ENSG00000114648.12	KLHL18	protein_coding	2079	1122	1065	34.4066	9.8931	8.7282
ENSG00000114650.20	SCAP	protein_coding	5043	2499	2546	93.7593	26.9590	23.7846
ENSG00000114654.7	EFCC1	protein_coding	262	127	135	10.4005	2.9905	2.6384
ENSG00000114656.12	CFAP92	protein_coding	243	280	252	2.3609	0.6788	0.5989
ENSG00000114670.14	NEK11	protein_coding	101	53	53	2.2050	0.6340	0.5593
ENSG00000114686.9	MRPL3	protein_coding	1668	929	964	71.8231	20.6516	18.2199
ENSG00000114698.15	PLSCR4	protein_coding	3	1	2	0.0829	0.0238	0.0210
ENSG00000114735.10	HEMK1	protein_coding	2342	1234	1172	14.2445	4.0958	3.6135
ENSG00000114737.16	CISH	protein_coding	1074	531	582	24.8333	7.1404	6.2997
ENSG00000114738.11	MAPKAPK3	protein_coding	6445	3105	3379	192.4549	55.3375	48.8215
ENSG00000114739.14	ACVR2B	protein_coding	394	205	189	2.9329	0.8433	0.7440
ENSG00000114742.14	WDR48	protein_coding	2183	1134	1142	34.1505	9.8194	8.6632
ENSG00000114744.9	COMMD2	protein_coding	776	420	357	18.5330	5.3289	4.7014
ENSG00000114745.13	GORASP1	protein_coding	1966	977	1017	36.7388	10.5637	9.3198
ENSG00000114757.19	PEX5L	protein_coding	32	14	19	0.3655	0.1051	0.0927
ENSG00000114767.7	RRP9	protein_coding	451	234	217	34.1924	9.8315	8.6739
ENSG00000114770.17	ABCC5	protein_coding	1845	890	956	18.9786	5.4570	4.8145
ENSG00000114771.14	AADAC	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000114779.19	ABHD14B	protein_coding	1489	721	775	55.0691	15.8343	13.9698
ENSG00000114784.4	EIF1B	protein_coding	658	329	331	40.7222	11.7091	10.3303
ENSG00000114786.16	ABHD14A-ACY1	protein_coding	3	2	1	0.0737	0.0212	0.0187
ENSG00000114790.13	ARHGEF26	protein_coding	30	19	11	0.6425	0.1847	0.1630
ENSG00000114796.16	KLHL24	protein_coding	2655	1369	1287	35.8828	10.3175	9.1027
ENSG00000114805.18	PLCH1	protein_coding	530	268	263	8.6332	2.4823	2.1900
ENSG00000114812.13	VIPR1	protein_coding	1576	932	1020	24.9518	7.1745	6.3297
ENSG00000114841.17	DNAH1	protein_coding	5153	2531	2627	43.4269	12.4867	11.0164
ENSG00000114850.7	SSR3	protein_coding	2699	1380	1444	60.9249	17.5180	15.4553
ENSG00000114853.14	ZBTB47	protein_coding	460	272	300	9.7883	2.8145	2.4831
ENSG00000114854.8	TNNC1	protein_coding	4	4	0	0.4098	0.1178	0.1040
ENSG00000114857.18	NKTR	protein_coding	15404	7778	8310	104.0397	29.9150	26.3926
ENSG00000114859.16	CLCN2	protein_coding	100	63	67	1.3718	0.3944	0.3480
ENSG00000114861.23	FOXP1	protein_coding	4044	2036	2103	13.5779	3.9041	3.4444
ENSG00000114867.22	EIF4G1	protein_coding	15265	7548	7719	203.9047	58.6297	51.7261
ENSG00000114902.14	SPCS1	protein_coding	1219	735	824	27.8283	8.0016	7.0594
ENSG00000114904.13	NEK4	protein_coding	1527	973	875	27.9236	8.0290	7.0836
ENSG00000114923.17	SLC4A3	protein_coding	777	380	398	18.3433	5.2743	4.6533
ENSG00000114933.16	INO80D	protein_coding	3339	1894	1878	27.1586	7.8090	6.8895
ENSG00000114942.14	EEF1B2	protein_coding	9863	4908	4955	602.1130	173.1284	152.7427
ENSG00000114948.13	ADAM23	protein_coding	6	3	3	0.1092	0.0314	0.0277
ENSG00000114956.20	DGUOK	protein_coding	491	325	354	39.4508	11.3435	10.0078
ENSG00000114978.18	MOB1A	protein_coding	8652	4248	4404	157.0610	45.1605	39.8429
ENSG00000114982.19	KANSL3	protein_coding	5078	2480	2598	65.8003	18.9199	16.6921
ENSG00000114988.12	LMAN2L	protein_coding	647	333	314	27.9211	8.0283	7.0830
ENSG00000114993.17	RTKN	protein_coding	258	141	121	5.8104	1.6707	1.4740
ENSG00000114999.8	TTL	protein_coding	2648	1307	1341	19.6801	5.6587	4.9924
ENSG00000115008.6	IL1A	protein_coding	14	6	9	0.8114	0.2333	0.2058
ENSG00000115009.13	CCL20	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000115020.17	PIKFYVE	protein_coding	7561	3735	3826	81.5507	23.4487	20.6876
ENSG00000115041.13	KCNIP3	protein_coding	17	10	7	0.2535	0.0729	0.0643
ENSG00000115042.10	FAHD2A	protein_coding	531	290	282	10.9329	3.1436	2.7734
ENSG00000115053.17	NCL	protein_coding	20692	10590	10109	271.2214	77.9856	68.8029
ENSG00000115073.8	ACTR1B	protein_coding	2153	1043	1112	88.2226	25.3671	22.3801
ENSG00000115084.15	SLC35F5	protein_coding	2555	1240	1315	22.2940	6.4103	5.6555
ENSG00000115085.14	ZAP70	protein_coding	2679	1316	1363	61.4704	17.6749	15.5937
ENSG00000115091.12	ACTR3	protein_coding	7728	3902	3826	75.6279	21.7457	19.1851
ENSG00000115107.20	STEAP3	protein_coding	1926	1100	1190	49.3559	14.1915	12.5205
ENSG00000115109.14	EPB41L5	protein_coding	15	8	8	0.1904	0.0548	0.0483
ENSG00000115112.8	TFCP2L1	protein_coding	247	124	123	3.0827	0.8864	0.7820
ENSG00000115128.7	SF3B6	protein_coding	890	487	407	92.4858	26.5929	23.4616
ENSG00000115129.14	TP53I3	protein_coding	669	427	458	33.8280	9.7267	8.5814
ENSG00000115137.12	DNAJC27	protein_coding	418	227	200	8.6890	2.4984	2.2042
ENSG00000115138.11	POMC	protein_coding	12	6	6	0.9121	0.2623	0.2314
ENSG00000115145.10	STAM2	protein_coding	1426	657	770	24.6028	7.0741	6.2412
ENSG00000115155.19	OTOF	protein_coding	5	3	3	0.0728	0.0209	0.0185
ENSG00000115159.16	GPD2	protein_coding	2454	1251	1203	40.0402	11.5129	10.1573
ENSG00000115163.15	CENPA	protein_coding	57	30	27	3.4190	0.9831	0.8673
ENSG00000115165.10	CYTIP	protein_coding	2438	1236	1202	84.2250	24.2176	21.3660
ENSG00000115170.15	ACVR1	protein_coding	664	339	325	17.3272	4.9822	4.3955
ENSG00000115183.15	TANC1	protein_coding	1089	582	508	8.5358	2.4543	2.1653
ENSG00000115194.11	SLC30A3	protein_coding	2	1	1	0.0406	0.0117	0.0103
ENSG00000115204.15	MPV17	protein_coding	2422	1201	1221	50.3372	14.4737	12.7694
ENSG00000115207.13	GTF3C2	protein_coding	2478	1934	1899	49.6136	14.2656	12.5859
ENSG00000115211.16	EIF2B4	protein_coding	1067	625	636	23.4825	6.7520	5.9570
ENSG00000115216.14	NRBP1	protein_coding	3584	1806	1780	78.6249	22.6074	19.9454
ENSG00000115221.12	ITGB6	protein_coding	3	1	2	0.0606	0.0174	0.0154
ENSG00000115226.10	FNDC4	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000115232.14	ITGA4	protein_coding	15152	8903	8644	166.2628	47.8063	42.1772
ENSG00000115233.12	PSMD14	protein_coding	888	442	447	14.1995	4.0829	3.6021
ENSG00000115234.11	SNX17	protein_coding	3916	2005	1987	121.5304	34.9442	30.8296
ENSG00000115239.24	ASB3	protein_coding	930	461	476	16.1430	4.6417	4.0951
ENSG00000115241.11	PPM1G	protein_coding	4265	2178	2089	124.8073	35.8864	31.6608
ENSG00000115252.18	PDE1A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000115255.12	REEP6	protein_coding	19	7	12	1.0942	0.3146	0.2776
ENSG00000115257.15	PCSK4	protein_coding	105	41	64	3.2371	0.9308	0.8212
ENSG00000115263.15	GCG	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000115266.12	APC2	protein_coding	470	290	310	4.3487	1.2504	1.1032
ENSG00000115267.8	IFIH1	protein_coding	967	488	479	22.1925	6.3811	5.6297
ENSG00000115268.10	RPS15	protein_coding	4678	2361	2325	255.7939	73.5496	64.8893
ENSG00000115271.11	GCA	protein_coding	1385	706	687	30.4180	8.7462	7.7164
ENSG00000115274.15	INO80B	protein_coding	24	13	11	1.9457	0.5595	0.4936
ENSG00000115275.14	MOGS	protein_coding	2544	1283	1319	82.9826	23.8604	21.0508
ENSG00000115282.21	TTC31	protein_coding	1729	919	904	42.4021	12.1921	10.7565
ENSG00000115286.20	NDUFS7	protein_coding	220	577	592	3.4495	0.9918	0.8751
ENSG00000115289.14	PCGF1	protein_coding	316	169	147	21.1826	6.0907	5.3735
ENSG00000115290.10	GRB14	protein_coding	1	1	0	0.0391	0.0113	0.0099
ENSG00000115295.20	CLIP4	protein_coding	1162	599	563	17.4586	5.0199	4.4289
ENSG00000115297.11	TLX2	protein_coding	4	3	1	0.1664	0.0478	0.0422
ENSG00000115306.16	SPTBN1	protein_coding	5799	3009	3045	36.6989	10.5522	9.3097
ENSG00000115307.17	AUP1	protein_coding	3621	1734	1895	172.4308	49.5798	43.7419
ENSG00000115310.18	RTN4	protein_coding	7458	3741	3718	131.2292	37.7330	33.2899
ENSG00000115317.12	HTRA2	protein_coding	444	376	391	19.8343	5.7031	5.0315
ENSG00000115318.12	LOXL3	protein_coding	1158	903	898	29.9574	8.6138	7.5995
ENSG00000115325.13	DOK1	protein_coding	1515	934	912	58.0889	16.7026	14.7359
ENSG00000115339.14	GALNT3	protein_coding	390	175	216	9.9354	2.8568	2.5204
ENSG00000115350.12	POLE4	protein_coding	284	140	144	16.6007	4.7733	4.2112
ENSG00000115353.11	TACR1	protein_coding	21	10	11	0.4788	0.1377	0.1214
ENSG00000115355.17	CCDC88A	protein_coding	9869	5653	5652	33.9917	9.7738	8.6230
ENSG00000115361.8	ACADL	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000115363.14	EVA1A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000115364.14	MRPL19	protein_coding	1124	599	632	14.6868	4.2230	3.7257
ENSG00000115365.12	LANCL1	protein_coding	1835	888	947	40.8304	11.7402	10.3578
ENSG00000115368.10	WDR75	protein_coding	2024	1008	1016	46.9481	13.4992	11.9097
ENSG00000115380.20	EFEMP1	protein_coding	3	2	1	0.0885	0.0255	0.0225
ENSG00000115386.6	REG1A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000115392.12	FANCL	protein_coding	613	544	497	29.7112	8.5430	7.5371
